nitrogen,phosphorus,potassium,temp_rec,hum_rec,ph,rainfall,temp_data,hum_data,soil_type,moist
110,39,18,24.55,75.4,7.77,63.88,27.01,52.69,Sandy,27.55
110,39,18,24.55,75.4,7.77,63.88,26.5,59.39,Black,29.76
110,39,18,24.55,75.4,7.77,63.88,37.45,74.47,Red,28.23
110,39,18,24.55,75.4,7.77,63.88,29.04,45.29,Clayey,36.71
110,39,18,24.55,75.4,7.77,63.88,31.89,62.35,Black,27.3
110,39,18,24.55,75.4,7.77,63.88,27.91,58.92,Red,33.61
110,39,18,24.55,75.4,7.77,63.88,26.96,57.09,Black,63.16
110,39,18,24.55,75.4,7.77,63.88,28.23,63.31,Loamy,41.67
110,39,18,24.55,75.4,7.77,63.88,22.8,50.11,Loamy,38.86
110,39,18,24.55,75.4,7.77,63.88,29.5,46.63,Clayey,46.49
110,39,18,24.55,75.4,7.77,63.88,21.31,57.18,Red,24.62
110,39,18,24.55,75.4,7.77,63.88,30.16,48.47,Black,29.99
110,39,18,24.55,75.4,7.77,63.88,29.45,64.13,Loamy,38.78
110,39,18,24.55,75.4,7.77,63.88,34.08,50.64,Sandy,63.2
110,39,18,24.55,75.4,7.77,63.88,29.96,55.46,Loamy,24.12
110,39,18,24.55,75.4,7.77,63.88,33.78,51.39,Black,47.6
110,39,18,24.55,75.4,7.77,63.88,30.46,57.4,Red,50.66
110,39,18,24.55,75.4,7.77,63.88,32.25,54.93,Red,32.87
110,39,18,24.55,75.4,7.77,63.88,23.05,52.71,Loamy,38.47
110,39,18,24.55,75.4,7.77,63.88,38.43,57.96,Clayey,69.57
110,39,18,24.55,75.4,7.77,63.88,31.55,43.6,Red,51.07
110,39,18,24.55,75.4,7.77,63.88,24.47,49.03,Clayey,26.52
110,39,18,24.55,75.4,7.77,63.88,28.53,50.93,Red,32.94
110,39,18,24.55,75.4,7.77,63.88,25.59,61.86,Sandy,35.24
110,39,18,24.55,75.4,7.77,63.88,27.56,44.94,Sandy,44.87
110,39,18,24.55,75.4,7.77,63.88,31.71,69.4,Loamy,32.98
110,39,18,24.55,75.4,7.77,63.88,35.76,59.0,Black,37.95
110,39,18,24.55,75.4,7.77,63.88,22.96,56.23,Clayey,30.77
110,39,18,24.55,75.4,7.77,63.88,27.28,53.74,Sandy,47.89
110,39,18,24.55,75.4,7.77,63.88,33.71,68.66,Red,44.72
110,39,18,24.55,75.4,7.77,63.88,36.08,75.9,Red,30.95
110,39,18,24.55,75.4,7.77,63.88,24.74,60.57,Black,32.84
110,39,18,24.55,75.4,7.77,63.88,26.14,57.9,Red,20.0
110,39,18,24.55,75.4,7.77,63.88,25.23,42.61,Clayey,57.32
110,39,18,24.55,75.4,7.77,63.88,33.9,52.87,Clayey,59.39
110,39,18,24.55,75.4,7.77,63.88,28.93,43.63,Sandy,41.64
110,39,18,24.55,75.4,7.77,63.88,25.16,62.12,Loamy,48.45
110,39,18,24.55,75.4,7.77,63.88,27.91,59.9,Clayey,44.02
110,39,18,24.55,75.4,7.77,63.88,35.03,73.63,Loamy,57.92
110,39,18,24.55,75.4,7.77,63.88,33.49,64.59,Loamy,37.02
107,58,15,23.74,75.78,7.56,76.64,34.0,65.0,Black,62.0
107,58,15,23.74,75.78,7.56,76.64,25.0,50.0,Red,64.0
107,58,15,23.74,75.78,7.56,76.64,25.0,50.0,Loamy,65.0
107,58,15,23.74,75.78,7.56,76.64,28.0,54.0,Black,65.0
107,58,15,23.74,75.78,7.56,76.64,30.0,60.0,Red,63.0
107,58,15,23.74,75.78,7.56,76.64,30.0,60.0,Loamy,61.0
107,58,15,23.74,75.78,7.56,76.64,31.0,62.0,Red,63.0
107,58,15,23.74,75.78,7.56,76.64,34.0,65.0,Black,64.0
107,58,15,23.74,75.78,7.56,76.64,36.0,68.0,Red,62.0
107,58,15,23.74,75.78,7.56,76.64,34.0,65.0,Red,63.0
107,58,15,23.74,75.78,7.56,76.64,29.0,58.0,Black,65.0
107,58,15,23.74,75.78,7.56,76.64,29.0,58.0,Loamy,61.0
107,58,15,23.74,75.78,7.56,76.64,27.58,59.21,Loamy,31.27
107,58,15,23.74,75.78,7.56,76.64,25.59,63.6,Clayey,46.33
107,58,15,23.74,75.78,7.56,76.64,27.66,53.58,Red,40.96
107,58,15,23.74,75.78,7.56,76.64,28.74,56.8,Loamy,54.07
107,58,15,23.74,75.78,7.56,76.64,33.24,69.48,Clayey,65.48
107,58,15,23.74,75.78,7.56,76.64,30.87,63.94,Sandy,46.2
107,58,15,23.74,75.78,7.56,76.64,32.53,59.45,Loamy,20.16
107,58,15,23.74,75.78,7.56,76.64,28.17,58.69,Sandy,34.11
107,58,15,23.74,75.78,7.56,76.64,29.5,55.42,Red,51.17
107,58,15,23.74,75.78,7.56,76.64,35.56,74.88,Clayey,52.16
107,58,15,23.74,75.78,7.56,76.64,26.39,52.62,Sandy,22.27
107,58,15,23.74,75.78,7.56,76.64,29.77,46.18,Loamy,63.79
107,58,15,23.74,75.78,7.56,76.64,30.15,60.77,Clayey,42.93
107,58,15,23.74,75.78,7.56,76.64,29.37,64.45,Black,64.66
107,58,15,23.74,75.78,7.56,76.64,30.41,67.24,Loamy,65.58
107,58,15,23.74,75.78,7.56,76.64,35.85,52.79,Clayey,54.13
107,58,15,23.74,75.78,7.56,76.64,26.7,63.42,Sandy,24.65
107,58,15,23.74,75.78,7.56,76.64,25.73,52.9,Red,46.14
107,58,15,23.74,75.78,7.56,76.64,31.1,55.48,Sandy,46.43
107,58,15,23.74,75.78,7.56,76.64,30.05,58.21,Loamy,23.31
107,58,15,23.74,75.78,7.56,76.64,39.65,63.55,Red,47.33
107,58,15,23.74,75.78,7.56,76.64,23.82,47.74,Black,30.62
107,58,15,23.74,75.78,7.56,76.64,24.75,45.31,Clayey,49.7
107,58,15,23.74,75.78,7.56,76.64,40.0,80.0,Clayey,59.99
107,58,15,23.74,75.78,7.56,76.64,25.85,62.32,Red,48.82
107,58,15,23.74,75.78,7.56,76.64,29.76,45.13,Red,30.91
107,58,15,23.74,75.78,7.56,76.64,40.0,60.8,Black,50.41
107,58,15,23.74,75.78,7.56,76.64,38.65,62.79,Black,58.95
107,58,15,23.74,75.78,7.56,76.64,29.87,56.39,Sandy,37.84
107,58,15,23.74,75.78,7.56,76.64,29.05,52.0,Black,53.16
107,58,15,23.74,75.78,7.56,76.64,26.4,57.87,Sandy,57.72
107,58,15,23.74,75.78,7.56,76.64,38.33,70.83,Loamy,45.85
107,58,15,23.74,75.78,7.56,76.64,25.23,62.86,Red,38.43
107,58,15,23.74,75.78,7.56,76.64,27.34,63.01,Black,48.83
107,58,15,23.74,75.78,7.56,76.64,26.91,52.52,Black,30.81
107,58,15,23.74,75.78,7.56,76.64,23.12,58.63,Black,37.49
107,58,15,23.74,75.78,7.56,76.64,33.5,53.07,Red,46.85
107,58,15,23.74,75.78,7.56,76.64,37.32,76.39,Loamy,48.4
107,58,15,23.74,75.78,7.56,76.64,35.09,63.88,Loamy,46.21
107,58,15,23.74,75.78,7.56,76.64,28.45,55.92,Black,48.02
107,58,15,23.74,75.78,7.56,76.64,29.64,54.26,Black,30.97
107,58,15,23.74,75.78,7.56,76.64,23.69,57.9,Sandy,39.61
107,58,15,23.74,75.78,7.56,76.64,20.54,40.79,Clayey,56.58
107,58,15,23.74,75.78,7.56,76.64,27.19,62.12,Red,35.74
107,58,15,23.74,75.78,7.56,76.64,36.48,66.13,Black,30.41
107,58,15,23.74,75.78,7.56,76.64,29.72,53.18,Sandy,42.19
107,58,15,23.74,75.78,7.56,76.64,32.15,54.75,Loamy,62.62
107,58,15,23.74,75.78,7.56,76.64,28.51,48.44,Black,45.73
107,58,15,23.74,75.78,7.56,76.64,28.74,44.89,Black,43.99
107,58,15,23.74,75.78,7.56,76.64,30.35,62.68,Black,46.39
107,58,15,23.74,75.78,7.56,76.64,30.84,76.53,Loamy,34.0
107,58,15,23.74,75.78,7.56,76.64,30.67,50.16,Black,40.76
107,58,15,23.74,75.78,7.56,76.64,32.02,53.18,Sandy,50.78
107,58,15,23.74,75.78,7.56,76.64,29.43,42.86,Clayey,23.41
107,58,15,23.74,75.78,7.56,76.64,29.29,49.2,Red,35.91
107,58,15,23.74,75.78,7.56,76.64,26.65,61.13,Loamy,36.81
107,58,15,23.74,75.78,7.56,76.64,21.44,43.3,Sandy,36.7
107,58,15,23.74,75.78,7.56,76.64,40.0,60.45,Black,33.52
107,58,15,23.74,75.78,7.56,76.64,30.01,48.4,Clayey,35.35
107,58,15,23.74,75.78,7.56,76.64,32.25,50.03,Clayey,66.47
107,58,15,23.74,75.78,7.56,76.64,27.12,58.16,Black,22.74
107,58,15,23.74,75.78,7.56,76.64,25.23,45.43,Black,37.13
107,58,15,23.74,75.78,7.56,76.64,30.26,44.92,Black,59.46
107,58,15,23.74,75.78,7.56,76.64,38.31,61.97,Sandy,48.6
107,58,15,23.74,75.78,7.56,76.64,21.89,47.55,Clayey,20.0
107,58,15,23.74,75.78,7.56,76.64,37.85,64.18,Sandy,57.45
107,58,15,23.74,75.78,7.56,76.64,35.25,55.27,Loamy,39.3
107,58,15,23.74,75.78,7.56,76.64,26.16,59.25,Sandy,36.27
107,58,15,23.74,75.78,7.56,76.64,26.11,58.64,Clayey,22.93
107,58,15,23.74,75.78,7.56,76.64,34.54,63.82,Clayey,62.84
107,58,15,23.74,75.78,7.56,76.64,24.66,59.3,Clayey,31.83
107,58,15,23.74,75.78,7.56,76.64,20.7,52.06,Red,31.55
107,58,15,23.74,75.78,7.56,76.64,28.27,69.62,Sandy,65.41
107,58,15,23.74,75.78,7.56,76.64,31.15,66.9,Sandy,49.75
107,58,15,23.74,75.78,7.56,76.64,25.53,52.01,Clayey,43.54
107,58,15,23.74,75.78,7.56,76.64,29.52,46.94,Red,40.51
107,58,15,23.74,75.78,7.56,76.64,35.25,65.6,Red,41.85
107,58,15,23.74,75.78,7.56,76.64,35.7,57.43,Red,35.8
107,58,15,23.74,75.78,7.56,76.64,29.65,57.73,Loamy,44.42
107,58,15,23.74,75.78,7.56,76.64,36.76,71.56,Clayey,36.82
107,58,15,23.74,75.78,7.56,76.64,34.47,55.51,Clayey,46.55
107,58,15,23.74,75.78,7.56,76.64,31.33,55.22,Sandy,24.37
107,58,15,23.74,75.78,7.56,76.64,26.87,52.34,Black,36.12
107,58,15,23.74,75.78,7.56,76.64,31.88,52.97,Black,49.87
107,58,15,23.74,75.78,7.56,76.64,25.83,42.5,Clayey,60.32
107,58,15,23.74,75.78,7.56,76.64,33.55,69.48,Clayey,37.73
107,58,15,23.74,75.78,7.56,76.64,21.36,46.46,Clayey,35.37
107,58,15,23.74,75.78,7.56,76.64,30.85,62.03,Clayey,23.42
107,58,15,23.74,75.78,7.56,76.64,24.82,45.77,Clayey,51.47
107,58,15,23.74,75.78,7.56,76.64,26.12,60.43,Black,58.13
107,58,15,23.74,75.78,7.56,76.64,38.93,72.28,Red,67.64
107,58,15,23.74,75.78,7.56,76.64,29.91,45.99,Sandy,64.48
107,58,15,23.74,75.78,7.56,76.64,36.6,61.48,Black,20.0
107,58,15,23.74,75.78,7.56,76.64,32.46,62.03,Red,48.0
107,58,15,23.74,75.78,7.56,76.64,29.52,56.55,Clayey,31.92
107,58,15,23.74,75.78,7.56,76.64,30.33,51.05,Clayey,33.36
107,58,15,23.74,75.78,7.56,76.64,34.15,57.16,Sandy,39.48
107,58,15,23.74,75.78,7.56,76.64,21.49,46.99,Sandy,40.82
107,58,15,23.74,75.78,7.56,76.64,29.91,60.03,Clayey,58.5
107,58,15,23.74,75.78,7.56,76.64,38.76,56.94,Sandy,56.53
107,58,15,23.74,75.78,7.56,76.64,35.24,66.47,Red,51.44
107,58,15,23.74,75.78,7.56,76.64,36.17,73.15,Black,60.09
107,58,15,23.74,75.78,7.56,76.64,32.63,66.83,Red,49.59
107,58,15,23.74,75.78,7.56,76.64,34.33,58.34,Sandy,39.98
107,58,15,23.74,75.78,7.56,76.64,30.59,56.93,Loamy,49.01
107,58,15,23.74,75.78,7.56,76.64,29.75,47.56,Clayey,33.26
107,58,15,23.74,75.78,7.56,76.64,34.92,58.53,Clayey,27.98
107,58,15,23.74,75.78,7.56,76.64,22.93,52.54,Sandy,39.37
107,58,15,23.74,75.78,7.56,76.64,34.28,68.8,Loamy,43.11
107,58,15,23.74,75.78,7.56,76.64,28.51,55.93,Red,40.33
107,58,15,23.74,75.78,7.56,76.64,36.27,74.55,Sandy,57.03
107,58,15,23.74,75.78,7.56,76.64,29.35,67.05,Black,31.67
107,58,15,23.74,75.78,7.56,76.64,38.15,59.18,Clayey,55.78
107,58,15,23.74,75.78,7.56,76.64,37.11,70.83,Clayey,56.74
107,58,15,23.74,75.78,7.56,76.64,38.69,61.57,Black,53.46
107,58,15,23.74,75.78,7.56,76.64,25.55,62.37,Loamy,41.64
107,58,15,23.74,75.78,7.56,76.64,34.03,55.38,Sandy,49.19
107,58,15,23.74,75.78,7.56,76.64,34.35,67.37,Red,55.82
107,58,15,23.74,75.78,7.56,76.64,27.94,59.27,Black,46.39
107,58,15,23.74,75.78,7.56,76.64,33.82,61.25,Black,59.51
107,58,15,23.74,75.78,7.56,76.64,32.69,55.03,Black,46.23
107,58,15,23.74,75.78,7.56,76.64,27.77,68.01,Black,52.99
107,58,15,23.74,75.78,7.56,76.64,38.16,64.57,Sandy,44.12
107,58,15,23.74,75.78,7.56,76.64,34.31,75.92,Clayey,40.55
107,58,15,23.74,75.78,7.56,76.64,28.13,62.39,Loamy,53.4
107,58,15,23.74,75.78,7.56,76.64,36.08,58.63,Black,55.26
107,58,15,23.74,75.78,7.56,76.64,30.37,59.55,Sandy,46.99
107,58,15,23.74,75.78,7.56,76.64,34.67,56.47,Black,33.94
107,58,15,23.74,75.78,7.56,76.64,40.0,74.04,Black,47.46
107,58,15,23.74,75.78,7.56,76.64,34.19,63.11,Clayey,35.01
107,58,15,23.74,75.78,7.56,76.64,40.0,67.16,Sandy,44.64
107,58,15,23.74,75.78,7.56,76.64,35.64,57.39,Loamy,53.46
107,58,15,23.74,75.78,7.56,76.64,26.37,46.29,Black,20.0
107,58,15,23.74,75.78,7.56,76.64,26.28,53.99,Sandy,20.0
107,58,15,23.74,75.78,7.56,76.64,29.8,65.49,Sandy,61.86
107,58,15,23.74,75.78,7.56,76.64,30.73,64.04,Black,58.01
107,58,15,23.74,75.78,7.56,76.64,37.89,61.9,Loamy,29.68
107,58,15,23.74,75.78,7.56,76.64,23.56,43.25,Black,20.0
107,58,15,23.74,75.78,7.56,76.64,33.03,66.07,Red,33.81
107,58,15,23.74,75.78,7.56,76.64,35.1,61.71,Red,41.61
107,58,15,23.74,75.78,7.56,76.64,31.15,59.56,Black,27.97
107,58,15,23.74,75.78,7.56,76.64,27.4,54.83,Loamy,69.04
107,58,15,23.74,75.78,7.56,76.64,29.54,67.83,Loamy,40.1
107,58,15,23.74,75.78,7.56,76.64,26.9,57.31,Black,68.61
107,58,15,23.74,75.78,7.56,76.64,28.64,69.09,Loamy,42.89
107,58,15,23.74,75.78,7.56,76.64,32.15,58.22,Clayey,58.63
107,58,15,23.74,75.78,7.56,76.64,30.22,65.07,Red,28.06
107,58,15,23.74,75.78,7.56,76.64,30.4,60.18,Loamy,28.18
107,58,15,23.74,75.78,7.56,76.64,33.44,59.53,Clayey,70.0
107,58,15,23.74,75.78,7.56,76.64,29.32,64.15,Black,57.63
107,58,15,23.74,75.78,7.56,76.64,40.0,61.76,Loamy,49.42
107,58,15,23.74,75.78,7.56,76.64,26.03,44.6,Red,30.68
107,58,15,23.74,75.78,7.56,76.64,32.67,66.98,Loamy,67.27
107,58,15,23.74,75.78,7.56,76.64,21.28,54.65,Clayey,57.82
107,58,15,23.74,75.78,7.56,76.64,26.33,59.59,Black,55.24
107,58,15,23.74,75.78,7.56,76.64,20.42,53.57,Loamy,38.87
107,58,15,23.74,75.78,7.56,76.64,27.67,59.9,Black,26.38
107,58,15,23.74,75.78,7.56,76.64,27.82,57.43,Loamy,30.84
107,58,15,23.74,75.78,7.56,76.64,23.11,49.15,Black,32.6
107,58,15,23.74,75.78,7.56,76.64,23.46,50.44,Black,24.32
107,58,15,23.74,75.78,7.56,76.64,37.11,77.37,Clayey,42.03
107,58,15,23.74,75.78,7.56,76.64,28.29,57.33,Clayey,52.55
107,58,15,23.74,75.78,7.56,76.64,25.14,46.88,Loamy,28.19
107,58,15,23.74,75.78,7.56,76.64,28.17,50.1,Sandy,57.67
107,58,15,23.74,75.78,7.56,76.64,31.55,53.02,Clayey,39.4
107,58,15,23.74,75.78,7.56,76.64,28.85,58.79,Sandy,66.37
107,58,15,23.74,75.78,7.56,76.64,30.17,59.06,Loamy,40.76
107,58,15,23.74,75.78,7.56,76.64,38.33,58.9,Clayey,40.27
107,58,15,23.74,75.78,7.56,76.64,33.92,70.37,Sandy,55.46
107,58,15,23.74,75.78,7.56,76.64,23.6,46.17,Red,50.36
107,58,15,23.74,75.78,7.56,76.64,24.41,56.8,Sandy,34.97
107,58,15,23.74,75.78,7.56,76.64,34.32,59.44,Loamy,33.94
107,58,15,23.74,75.78,7.56,76.64,26.61,43.26,Clayey,46.1
107,58,15,23.74,75.78,7.56,76.64,29.58,56.08,Red,67.27
107,58,15,23.74,75.78,7.56,76.64,24.59,58.67,Sandy,52.83
107,58,15,23.74,75.78,7.56,76.64,38.92,59.35,Clayey,41.61
107,58,15,23.74,75.78,7.56,76.64,24.75,49.42,Clayey,45.06
107,58,15,23.74,75.78,7.56,76.64,34.03,61.12,Clayey,35.57
107,58,15,23.74,75.78,7.56,76.64,21.05,45.03,Red,70.0
107,58,15,23.74,75.78,7.56,76.64,27.48,47.09,Black,27.89
107,58,15,23.74,75.78,7.56,76.64,40.0,74.84,Sandy,47.75
107,58,15,23.74,75.78,7.56,76.64,29.5,69.16,Loamy,41.62
107,58,15,23.74,75.78,7.56,76.64,31.36,52.48,Loamy,65.81
107,58,15,23.74,75.78,7.56,76.64,31.77,65.53,Black,40.43
107,58,15,23.74,75.78,7.56,76.64,29.34,72.39,Red,39.94
107,58,15,23.74,75.78,7.56,76.64,27.37,46.45,Clayey,46.45
107,58,15,23.74,75.78,7.56,76.64,34.69,71.9,Loamy,21.7
107,58,15,23.74,75.78,7.56,76.64,24.87,56.1,Sandy,31.14
107,58,15,23.74,75.78,7.56,76.64,26.55,70.7,Loamy,64.77
107,58,15,23.74,75.78,7.56,76.64,30.49,59.19,Red,51.04
107,58,15,23.74,75.78,7.56,76.64,29.26,60.97,Red,49.42
107,58,15,23.74,75.78,7.56,76.64,39.02,65.96,Sandy,31.19
107,58,15,23.74,75.78,7.56,76.64,29.51,57.2,Loamy,41.79
107,58,15,23.74,75.78,7.56,76.64,30.52,54.37,Loamy,41.46
107,58,15,23.74,75.78,7.56,76.64,31.74,53.09,Sandy,66.97
107,58,15,23.74,75.78,7.56,76.64,38.5,58.84,Black,52.22
107,58,15,23.74,75.78,7.56,76.64,25.88,57.09,Clayey,44.64
107,58,15,23.74,75.78,7.56,76.64,38.08,63.07,Black,27.4
107,58,15,23.74,75.78,7.56,76.64,25.2,60.8,Black,40.83
107,58,15,23.74,75.78,7.56,76.64,32.35,63.44,Red,24.13
107,58,15,23.74,75.78,7.56,76.64,32.83,60.9,Loamy,30.93
107,58,15,23.74,75.78,7.56,76.64,28.58,62.64,Sandy,30.24
107,58,15,23.74,75.78,7.56,76.64,32.38,67.07,Clayey,45.41
107,58,15,23.74,75.78,7.56,76.64,28.18,56.88,Red,55.26
107,58,15,23.74,75.78,7.56,76.64,28.93,52.02,Black,34.13
107,58,15,23.74,75.78,7.56,76.64,24.06,65.78,Red,58.11
107,58,15,23.74,75.78,7.56,76.64,30.74,54.35,Sandy,61.21
107,58,15,23.74,75.78,7.56,76.64,24.5,42.83,Loamy,57.23
107,58,15,23.74,75.78,7.56,76.64,34.5,61.62,Red,61.48
107,58,15,23.74,75.78,7.56,76.64,31.77,46.28,Red,45.72
107,58,15,23.74,75.78,7.56,76.64,30.23,72.24,Red,57.55
107,58,15,23.74,75.78,7.56,76.64,24.03,59.41,Sandy,55.3
107,58,15,23.74,75.78,7.56,76.64,23.0,53.85,Clayey,26.32
107,58,15,23.74,75.78,7.56,76.64,36.08,67.07,Loamy,39.77
107,58,15,23.74,75.78,7.56,76.64,32.95,47.81,Sandy,36.46
107,58,15,23.74,75.78,7.56,76.64,28.47,63.69,Black,51.32
107,58,15,23.74,75.78,7.56,76.64,24.39,43.91,Red,36.11
107,58,15,23.74,75.78,7.56,76.64,36.89,69.58,Sandy,42.28
107,58,15,23.74,75.78,7.56,76.64,39.31,59.72,Red,40.8
107,58,15,23.74,75.78,7.56,76.64,29.89,59.26,Sandy,51.55
107,58,15,23.74,75.78,7.56,76.64,32.24,49.43,Black,40.27
107,58,15,23.74,75.78,7.56,76.64,27.06,51.39,Clayey,53.38
107,58,15,23.74,75.78,7.56,76.64,38.27,60.33,Sandy,37.69
107,58,15,23.74,75.78,7.56,76.64,35.18,73.86,Black,61.58
107,58,15,23.74,75.78,7.56,76.64,33.46,60.65,Red,34.68
107,58,15,23.74,75.78,7.56,76.64,27.46,63.08,Black,52.97
107,58,15,23.74,75.78,7.56,76.64,31.19,51.5,Loamy,20.0
107,58,15,23.74,75.78,7.56,76.64,29.33,58.97,Loamy,42.02
107,58,15,23.74,75.78,7.56,76.64,31.35,64.03,Black,52.01
107,58,15,23.74,75.78,7.56,76.64,23.9,52.22,Black,35.06
107,58,15,23.74,75.78,7.56,76.64,23.2,51.15,Clayey,44.35
107,58,15,23.74,75.78,7.56,76.64,29.44,59.33,Red,21.43
107,58,15,23.74,75.78,7.56,76.64,33.91,65.24,Clayey,30.22
107,58,15,23.74,75.78,7.56,76.64,27.2,71.23,Sandy,31.58
107,58,15,23.74,75.78,7.56,76.64,29.17,43.7,Loamy,41.77
107,58,15,23.74,75.78,7.56,76.64,25.5,51.34,Loamy,61.51
107,58,15,23.74,75.78,7.56,76.64,32.85,53.6,Loamy,43.22
107,58,15,23.74,75.78,7.56,76.64,31.27,66.2,Clayey,43.52
107,58,15,23.74,75.78,7.56,76.64,27.7,60.18,Sandy,26.58
107,58,15,23.74,75.78,7.56,76.64,21.4,45.95,Loamy,67.15
107,58,15,23.74,75.78,7.56,76.64,33.46,61.04,Red,40.8
107,58,15,23.74,75.78,7.56,76.64,34.57,73.25,Loamy,39.07
107,58,15,23.74,75.78,7.56,76.64,30.3,50.47,Red,46.43
107,58,15,23.74,75.78,7.56,76.64,34.27,52.4,Loamy,31.73
107,58,15,23.74,75.78,7.56,76.64,31.36,66.19,Clayey,53.63
107,58,15,23.74,75.78,7.56,76.64,35.62,64.0,Black,37.51
107,58,15,23.74,75.78,7.56,76.64,40.0,71.51,Clayey,47.58
107,58,15,23.74,75.78,7.56,76.64,37.99,67.95,Sandy,39.62
107,58,15,23.74,75.78,7.56,76.64,25.34,51.79,Clayey,24.7
107,58,15,23.74,75.78,7.56,76.64,31.83,68.3,Red,27.79
107,58,15,23.74,75.78,7.56,76.64,27.17,58.43,Clayey,70.0
107,58,15,23.74,75.78,7.56,76.64,32.56,66.45,Sandy,25.05
107,58,15,23.74,75.78,7.56,76.64,21.1,51.91,Sandy,32.91
107,58,15,23.74,75.78,7.56,76.64,38.0,66.68,Sandy,29.78
107,58,15,23.74,75.78,7.56,76.64,36.55,67.98,Clayey,40.42
107,58,15,23.74,75.78,7.56,76.64,35.64,69.14,Black,49.98
107,58,15,23.74,75.78,7.56,76.64,27.83,50.6,Clayey,54.62
107,58,15,23.74,75.78,7.56,76.64,31.61,60.35,Red,55.88
107,58,15,23.74,75.78,7.56,76.64,29.54,48.75,Sandy,47.25
107,58,15,23.74,75.78,7.56,76.64,31.09,65.51,Black,44.74
107,58,15,23.74,75.78,7.56,76.64,22.96,62.5,Loamy,41.58
107,58,15,23.74,75.78,7.56,76.64,27.7,66.58,Clayey,42.63
107,58,15,23.74,75.78,7.56,76.64,26.0,57.75,Loamy,41.81
107,58,15,23.74,75.78,7.56,76.64,27.58,56.9,Clayey,56.18
107,58,15,23.74,75.78,7.56,76.64,27.63,54.5,Loamy,38.48
107,58,15,23.74,75.78,7.56,76.64,29.62,60.67,Clayey,58.93
107,58,15,23.74,75.78,7.56,76.64,34.51,64.96,Loamy,68.56
107,58,15,23.74,75.78,7.56,76.64,27.34,49.39,Red,47.11
107,58,15,23.74,75.78,7.56,76.64,39.21,64.25,Loamy,56.31
107,58,15,23.74,75.78,7.56,76.64,35.37,57.59,Loamy,60.56
107,58,15,23.74,75.78,7.56,76.64,24.58,45.65,Sandy,30.81
107,58,15,23.74,75.78,7.56,76.64,22.19,49.39,Red,34.73
107,58,15,23.74,75.78,7.56,76.64,30.57,44.28,Red,55.42
107,58,15,23.74,75.78,7.56,76.64,29.46,57.44,Red,57.58
107,58,15,23.74,75.78,7.56,76.64,33.03,66.47,Red,60.26
107,58,15,23.74,75.78,7.56,76.64,26.01,58.47,Black,25.34
107,58,15,23.74,75.78,7.56,76.64,31.73,54.97,Black,64.26
107,58,15,23.74,75.78,7.56,76.64,30.24,71.18,Black,28.39
107,58,15,23.74,75.78,7.56,76.64,33.24,68.84,Sandy,58.57
107,58,15,23.74,75.78,7.56,76.64,36.18,77.72,Sandy,29.51
107,58,15,23.74,75.78,7.56,76.64,24.91,52.61,Red,26.29
107,58,15,23.74,75.78,7.56,76.64,22.3,49.05,Loamy,68.42
107,58,15,23.74,75.78,7.56,76.64,21.82,45.06,Red,32.09
107,58,15,23.74,75.78,7.56,76.64,34.05,70.64,Clayey,40.72
107,58,15,23.74,75.78,7.56,76.64,27.32,63.12,Clayey,22.92
107,58,15,23.74,75.78,7.56,76.64,38.66,73.97,Loamy,66.46
107,58,15,23.74,75.78,7.56,76.64,28.85,45.37,Black,49.17
107,58,15,23.74,75.78,7.56,76.64,32.12,61.45,Sandy,49.19
107,58,15,23.74,75.78,7.56,76.64,37.48,61.89,Sandy,62.39
107,58,15,23.74,75.78,7.56,76.64,32.4,66.97,Sandy,35.57
107,58,15,23.74,75.78,7.56,76.64,22.87,41.97,Black,58.12
107,58,15,23.74,75.78,7.56,76.64,28.87,50.36,Loamy,35.49
107,58,15,23.74,75.78,7.56,76.64,34.86,53.49,Loamy,36.67
107,58,15,23.74,75.78,7.56,76.64,28.55,54.27,Loamy,52.97
107,58,15,23.74,75.78,7.56,76.64,29.36,69.37,Red,67.13
107,58,15,23.74,75.78,7.56,76.64,32.08,66.03,Loamy,52.81
107,58,15,23.74,75.78,7.56,76.64,39.08,71.79,Black,39.02
107,58,15,23.74,75.78,7.56,76.64,33.79,71.99,Red,49.54
107,58,15,23.74,75.78,7.56,76.64,36.31,53.88,Loamy,36.31
107,58,15,23.74,75.78,7.56,76.64,28.76,47.19,Loamy,42.6
107,58,15,23.74,75.78,7.56,76.64,30.83,65.17,Loamy,47.75
107,58,15,23.74,75.78,7.56,76.64,37.83,72.8,Sandy,47.8
107,58,15,23.74,75.78,7.56,76.64,23.47,59.67,Black,53.64
107,58,15,23.74,75.78,7.56,76.64,30.33,57.26,Black,50.77
107,58,15,23.74,75.78,7.56,76.64,35.71,57.85,Black,44.78
107,58,15,23.74,75.78,7.56,76.64,33.8,59.62,Loamy,68.25
107,58,15,23.74,75.78,7.56,76.64,26.15,68.06,Red,41.5
107,58,15,23.74,75.78,7.56,76.64,35.47,67.7,Sandy,66.68
107,58,15,23.74,75.78,7.56,76.64,36.62,60.89,Black,31.29
107,58,15,23.74,75.78,7.56,76.64,29.66,51.34,Sandy,33.38
107,58,15,23.74,75.78,7.56,76.64,27.21,59.57,Black,29.83
107,58,15,23.74,75.78,7.56,76.64,28.68,67.29,Sandy,22.56
107,58,15,23.74,75.78,7.56,76.64,28.13,56.05,Red,29.83
